nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
1380,98919.1914108936,30322.7884101773,42208.7419089615,Reference_Forest,0-1 kHz,Medium
1390,79878.9971839278,43765.7695266653,35083.3820162709,Plantation,0-1 kHz,Medium
1400,82434.5203137047,60999.7403854829,25014.0134315463,Plantation,0-1 kHz,Medium
1410,58046.7669818485,79091.9581436395,23877.4131942579,Plantation,0-1 kHz,Medium
1420,58701.7509539843,65099.2278283096,36317.9843335582,Plantation,0-1 kHz,Medium
1430,41414.1921323075,95862.7397426148,38425.8894691901,Plantation,0-1 kHz,Medium
1440,55070.0014123204,79058.2415076184,30838.7818823449,Plantation,0-1 kHz,Medium
0,172063.64418461,187692.336565723,163244.98262674,Plantation,1-2 kHz,Medium
10,184768.487603596,186551.882772444,173019.135693122,Plantation,1-2 kHz,Medium
20,151914.944783385,162618.409851727,138320.126850247,Plantation,1-2 kHz,Medium
30,155307.739267219,170728.054134893,132199.610519514,Plantation,1-2 kHz,Medium
40,158926.29954281,202416.213654737,142217.715752871,Plantation,1-2 kHz,Medium
50,149853.555540998,185048.445743808,134369.951743746,Plantation,1-2 kHz,Medium
60,164416.189845573,166168.163695774,139382.760371365,Plantation,1-2 kHz,Medium
70,158471.203662296,187296.702648067,137286.41252293,Plantation,1-2 kHz,Medium
80,176388.23356919,199956.904050649,162366.18026169,Plantation,1-2 kHz,Medium
90,169700.903579016,156483.650812278,153525.782099882,Plantation,1-2 kHz,Medium
100,127555.855849714,151799.782055374,124974.802590425,Plantation,1-2 kHz,Medium
110,98648.7865258092,90378.5880082372,81139.1088066097,Plantation,1-2 kHz,Medium
120,78558.8319425126,149466.304569634,67484.7965261619,Plantation,1-2 kHz,Medium
130,115760.420284558,163300.255940486,96639.1417544967,Plantation,1-2 kHz,Medium
140,143923.263707262,185731.290250579,127574.530518861,Plantation,1-2 kHz,Medium
150,150668.860121602,132374.12078396,124325.588215151,Plantation,1-2 kHz,Medium
160,130346.890841357,155871.314651264,122571.568634888,Plantation,1-2 kHz,Medium
170,108749.08686631,137350.038007652,116070.660760377,Natural_Regeneration,1-2 kHz,Medium
180,116345.133648392,159076.396948926,118364.37712447,Natural_Regeneration,1-2 kHz,Medium
190,114834.445019507,166965.881374464,107907.986599978,Plantation,1-2 kHz,Medium
200,100073.900748064,159725.64990659,97830.7932109844,Plantation,1-2 kHz,Medium
210,75105.7550594543,124127.818618701,75481.2008522385,Natural_Regeneration,1-2 kHz,Medium
220,111328.589689517,136328.260924451,89066.9491735182,Plantation,1-2 kHz,Medium
230,150828.531651066,182325.46211501,118083.258368382,Plantation,1-2 kHz,Medium
240,150138.027497056,164825.376783549,118865.822982342,Plantation,1-2 kHz,Medium
250,169226.055843266,115076.223057835,124060.088322814,Reference_Forest,1-2 kHz,Medium
260,163960.293479658,139032.281359354,126801.639490019,Plantation,1-2 kHz,Medium
270,189781.884778289,160281.450937094,160174.760775098,Plantation,1-2 kHz,Medium
280,168946.400146845,130996.41558286,151244.49877651,Reference_Forest,1-2 kHz,Medium
290,202105.917093192,112552.44660319,182576.017139041,Reference_Forest,1-2 kHz,Medium
300,270273.951086352,89032.2057298562,286104.14216655,Reference_Forest,1-2 kHz,Medium
310,166083.00735741,120017.18365127,243769.439415329,Reference_Forest,1-2 kHz,Medium
320,154379.313061189,234428.328042115,235930.018027121,Natural_Regeneration,1-2 kHz,Medium
330,96801.7946898291,231411.578217529,187703.980424697,Natural_Regeneration,1-2 kHz,Medium
340,115107.257541153,142505.718948671,204777.914375627,Natural_Regeneration,1-2 kHz,Medium
350,104195.556701364,181220.692221067,176550.1257184,Natural_Regeneration,1-2 kHz,Medium
360,100352.550543242,153508.856319339,171538.904297432,Natural_Regeneration,1-2 kHz,Medium
370,60265.1773163711,127799.462255887,152931.291941962,Natural_Regeneration,1-2 kHz,Medium
380,82305.2177257741,203848.275719639,176277.9790741,Natural_Regeneration,1-2 kHz,Medium
390,98054.9537943155,187500.583197874,168539.49003237,Natural_Regeneration,1-2 kHz,Medium
400,86038.2164276163,201276.65665692,124812.812379096,Natural_Regeneration,1-2 kHz,Medium
410,95750.8941155338,169065.497135503,140827.367388596,Natural_Regeneration,1-2 kHz,Medium
420,107296.431563709,160713.609472969,186612.380583072,Natural_Regeneration,1-2 kHz,Medium
430,142105.832497669,124057.520491616,195870.186777842,Reference_Forest,1-2 kHz,Medium
440,116982.49516994,162674.152024369,181298.836569578,Natural_Regeneration,1-2 kHz,Medium
450,92298.4538566757,236139.005381624,155438.011069756,Natural_Regeneration,1-2 kHz,Medium
460,141168.604079844,155495.517235995,171600.19225949,Natural_Regeneration,1-2 kHz,Medium
470,126514.08417027,222800.83729286,160094.536298932,Natural_Regeneration,1-2 kHz,Medium
480,116927.723685402,222034.712812,130697.736978659,Natural_Regeneration,1-2 kHz,Medium
490,128957.96989019,209012.812896058,149462.77317875,Natural_Regeneration,1-2 kHz,Medium
500,115463.159677288,228970.952317909,145916.723302025,Natural_Regeneration,1-2 kHz,Medium
510,148094.117315091,145595.520355699,185520.393391294,Reference_Forest,1-2 kHz,Medium
520,136047.697775619,166828.599520357,170222.96396067,Natural_Regeneration,1-2 kHz,Medium
530,134586.427091176,191283.586459409,150089.957355099,Natural_Regeneration,1-2 kHz,Medium
540,101959.222724693,166593.323724732,112500.68248403,Natural_Regeneration,1-2 kHz,Medium
550,103225.464430796,168479.458927567,131616.868379587,Natural_Regeneration,1-2 kHz,Medium
560,90923.1628137344,206675.436621842,133714.327503509,Natural_Regeneration,1-2 kHz,Medium
570,80749.4755076066,179624.608294554,117240.228019385,Natural_Regeneration,1-2 kHz,Medium
580,82732.8492364723,216374.385498784,142582.008628401,Natural_Regeneration,1-2 kHz,Medium
590,84819.05247713,193564.009084546,126476.245698066,Natural_Regeneration,1-2 kHz,Medium
600,132186.226161212,175541.772351681,159229.671412299,Natural_Regeneration,1-2 kHz,Medium
610,126126.118418161,162472.139833673,161405.15482954,Natural_Regeneration,1-2 kHz,Medium
620,112783.923489605,162135.34776666,145308.72569643,Natural_Regeneration,1-2 kHz,Medium
630,144081.345824904,156824.821534083,195690.626376037,Natural_Regeneration,1-2 kHz,Medium
640,124430.585114297,147022.126335461,173846.174473841,Natural_Regeneration,1-2 kHz,Medium
650,136380.964098584,129077.502992445,193921.130498643,Reference_Forest,1-2 kHz,Medium
660,142631.698625078,136025.816413836,193664.507425151,Reference_Forest,1-2 kHz,Medium
670,165577.744243279,133319.247431035,231528.056593525,Reference_Forest,1-2 kHz,Medium
680,194393.48695614,114564.755220706,240512.013621903,Reference_Forest,1-2 kHz,Medium
690,208457.654940965,91512.6288623933,252582.078119699,Reference_Forest,1-2 kHz,Medium
700,176438.121257909,131011.845370162,212764.650183241,Reference_Forest,1-2 kHz,Medium
710,165361.747306849,142783.987816589,207499.506911087,Reference_Forest,1-2 kHz,Medium
720,124390.603378855,163701.995865835,167455.80027684,Natural_Regeneration,1-2 kHz,Medium
730,117855.040384393,133162.686211599,159315.622669846,Natural_Regeneration,1-2 kHz,Medium
740,129877.882739207,147128.784719373,154083.717508446,Natural_Regeneration,1-2 kHz,Medium
750,94062.5089379537,153355.254320576,163948.160549156,Natural_Regeneration,1-2 kHz,Medium
760,93361.7255747311,168604.154556622,164396.148653527,Natural_Regeneration,1-2 kHz,Medium
770,114325.864151565,118949.331883734,168827.002023353,Natural_Regeneration,1-2 kHz,Medium
780,83982.6138230317,91668.7872522146,157710.188478626,Natural_Regeneration,1-2 kHz,Medium
790,75127.7557757775,85726.1952746328,166142.483662686,Natural_Regeneration,1-2 kHz,Medium
800,93143.8908034434,118637.921418782,170993.609255852,Natural_Regeneration,1-2 kHz,Medium
810,108010.195974395,104707.349960162,172347.710077486,Reference_Forest,1-2 kHz,Medium
820,71006.1140880708,123212.337680271,152524.337247074,Natural_Regeneration,1-2 kHz,Medium
830,67458.8857436833,147576.904412355,151615.806014706,Natural_Regeneration,1-2 kHz,Medium
840,112771.04404632,52337.8458072508,184580.777473986,Reference_Forest,1-2 kHz,Medium
850,111058.46022423,85652.116330679,190636.445663394,Reference_Forest,1-2 kHz,Medium
860,85996.5710056679,107894.80750337,142798.479767348,Natural_Regeneration,1-2 kHz,Medium
870,82339.5374580142,90664.0366443296,171448.150620113,Natural_Regeneration,1-2 kHz,Medium
880,109418.499903249,54239.0197176176,201350.24716455,Reference_Forest,1-2 kHz,Medium
890,89686.9919290215,61772.0220928631,161690.067265831,Reference_Forest,1-2 kHz,Medium
900,81695.880223364,84375.0605805054,188126.193477501,Natural_Regeneration,1-2 kHz,Medium
910,97459.5163818612,65285.2316795067,203014.364744514,Reference_Forest,1-2 kHz,Medium
920,116876.13382975,74336.2833747151,201686.248894195,Reference_Forest,1-2 kHz,Medium
930,105247.504155711,55258.9017613976,213361.979288949,Reference_Forest,1-2 kHz,Medium
940,133398.63745466,90459.849704691,219523.434200789,Reference_Forest,1-2 kHz,Medium
950,144040.225899682,72653.6083016274,218094.821958995,Reference_Forest,1-2 kHz,Medium
960,175294.767123763,88303.4161060138,235878.772101168,Reference_Forest,1-2 kHz,Medium
970,168009.548268301,59785.3000270842,228546.658999166,Reference_Forest,1-2 kHz,Medium
980,147282.8854356,63129.14891436,208846.513585033,Reference_Forest,1-2 kHz,Medium
990,180022.233274969,53512.0198288948,232594.451909409,Reference_Forest,1-2 kHz,Medium
1000,207839.495828015,69296.752029456,254243.236538496,Reference_Forest,1-2 kHz,Medium
1010,139066.359514655,62865.0830056388,189953.06009214,Reference_Forest,1-2 kHz,Medium
1020,111623.835691471,94154.8043974017,142927.289647647,Reference_Forest,1-2 kHz,Medium
1030,164657.476483673,64653.9528452848,167110.0902421,Reference_Forest,1-2 kHz,Medium
1040,157429.854544064,74285.2492660519,193579.942885151,Reference_Forest,1-2 kHz,Medium
1050,169245.229578718,55700.4245672454,187934.402291848,Reference_Forest,1-2 kHz,Medium
1060,143203.045417374,120162.173170576,167112.559756339,Reference_Forest,1-2 kHz,Medium
1070,156963.833139956,88876.8903313646,174096.487255478,Reference_Forest,1-2 kHz,Medium
1080,175804.890355217,86872.913589404,173803.418456522,Reference_Forest,1-2 kHz,Medium
1090,165926.963304955,84733.4515705083,175094.29702119,Reference_Forest,1-2 kHz,Medium
1100,216642.423144151,120768.932199782,205664.980653912,Reference_Forest,1-2 kHz,Medium
1110,251113.453904193,173551.807906943,238338.065838677,Reference_Forest,1-2 kHz,Medium
1120,247920.878826477,184620.350112946,227448.979524157,Reference_Forest,1-2 kHz,Medium
1130,240888.100608816,155530.299096682,216007.352397086,Reference_Forest,1-2 kHz,Medium
1140,251860.16900883,148353.043940192,239992.813022023,Reference_Forest,1-2 kHz,Medium
1150,240925.190341414,169951.445049325,235729.728370884,Reference_Forest,1-2 kHz,Medium
1160,238732.712352054,129395.549080102,220299.154204305,Reference_Forest,1-2 kHz,Medium
1170,253572.020248751,156364.34943285,237929.895908027,Reference_Forest,1-2 kHz,Medium
1180,254682.353300181,149991.61808911,234681.703878211,Reference_Forest,1-2 kHz,Medium
1190,276739.108685994,185254.647997334,252410.163473252,Reference_Forest,1-2 kHz,Medium
1200,248231.253171649,135933.90388897,226899.966965588,Reference_Forest,1-2 kHz,Medium
1210,242162.327324288,127228.981134643,215428.657972866,Reference_Forest,1-2 kHz,Medium
1220,223610.893012092,138714.793981069,188554.579257778,Reference_Forest,1-2 kHz,Medium
1230,219083.266804646,139449.221003884,193643.870648932,Reference_Forest,1-2 kHz,Medium
1240,224772.434969126,132570.471060722,203995.35422544,Reference_Forest,1-2 kHz,Medium
1250,230400.908087497,139111.292789194,199340.626421307,Reference_Forest,1-2 kHz,Medium
1260,232090.48146674,120400.729978861,196593.954198196,Reference_Forest,1-2 kHz,Medium
1270,231938.045503703,115150.171399871,190421.85013082,Reference_Forest,1-2 kHz,Medium
1280,233042.060540789,122185.906243324,196343.658161522,Reference_Forest,1-2 kHz,Medium
1290,227094.939711217,122717.876447645,189492.328209343,Reference_Forest,1-2 kHz,Medium
1300,239550.976949286,147253.437548331,204961.889374479,Reference_Forest,1-2 kHz,Medium
1310,246614.539305027,136841.838037607,202412.693301534,Reference_Forest,1-2 kHz,Medium
1320,207653.057713604,126911.718435659,171320.099323779,Reference_Forest,1-2 kHz,Medium
1330,246571.483618431,154178.846961253,211807.637468054,Reference_Forest,1-2 kHz,Medium
1340,236932.737113284,128988.821543619,208763.686860457,Reference_Forest,1-2 kHz,Medium
1350,241535.147601354,122747.055027412,214887.208219651,Reference_Forest,1-2 kHz,Medium
1360,239115.624577849,135370.925452608,217451.397558228,Reference_Forest,1-2 kHz,Medium
1370,237726.628692999,146624.895812372,213713.401112149,Reference_Forest,1-2 kHz,Medium
1380,227494.902877268,163022.289234683,198932.506987352,Reference_Forest,1-2 kHz,Medium
1390,217314.741672218,161433.01063589,196248.498737651,Reference_Forest,1-2 kHz,Medium
1400,219213.501338965,182861.262046349,195635.867317799,Reference_Forest,1-2 kHz,Medium
1410,201953.685408838,185366.28806031,182927.367291529,Plantation,1-2 kHz,Medium
1420,211910.335453478,169007.258830212,194373.03514952,Reference_Forest,1-2 kHz,Medium
1430,172013.563119651,164579.275037563,154032.469708481,Plantation,1-2 kHz,Medium
1440,175877.507482063,165412.468950396,172296.21544015,Reference_Forest,1-2 kHz,Medium
0,131142.998375325,159647.804564709,133725.72680638,Natural_Regeneration,2-3 kHz,Medium
10,129704.587053367,159408.480226627,141382.670737198,Natural_Regeneration,2-3 kHz,Medium
20,119565.225568454,146044.815530261,126572.475502114,Natural_Regeneration,2-3 kHz,Medium
30,136099.456076096,155885.073713186,145546.297135338,Natural_Regeneration,2-3 kHz,Medium
40,151635.89967432,170707.887762513,156969.904658784,Natural_Regeneration,2-3 kHz,Medium
50,138302.57077902,150194.141197282,147384.393826636,Natural_Regeneration,2-3 kHz,Medium
60,142964.523921182,150957.909053673,159326.72175373,Natural_Regeneration,2-3 kHz,Medium
70,138953.356354404,139442.796328744,132882.498314906,Plantation,2-3 kHz,Medium
80,153005.57828539,152441.380171009,157512.621341229,Reference_Forest,2-3 kHz,Medium
90,140318.542200176,141202.559060734,149986.703285195,Natural_Regeneration,2-3 kHz,Medium
100,113324.724867147,126964.314753878,128637.623454203,Natural_Regeneration,2-3 kHz,Medium
110,78816.3820651402,91222.9031073997,83694.2138416808,Natural_Regeneration,2-3 kHz,Medium
120,62351.2071725521,92337.1595415451,68537.8394010853,Natural_Regeneration,2-3 kHz,Medium
130,100452.018267649,118301.065364353,84532.5713545602,Plantation,2-3 kHz,Medium
140,110959.429804985,136579.150067083,105911.087811339,Plantation,2-3 kHz,Medium
150,116102.657149402,142348.055052101,108686.581421051,Plantation,2-3 kHz,Medium
160,131626.712498849,146777.006427251,130967.546336356,Plantation,2-3 kHz,Medium
170,105938.163786741,128498.844681952,99527.0880259758,Plantation,2-3 kHz,Medium
180,104114.829790142,112818.817150015,82103.544686037,Plantation,2-3 kHz,Medium
190,103077.552482388,131408.782024917,90157.7761661175,Plantation,2-3 kHz,Medium
200,108299.581573087,130203.396721217,99532.1462937338,Plantation,2-3 kHz,Medium
210,65017.449619286,88625.8936930227,61699.9005947773,Plantation,2-3 kHz,Medium
220,85105.6321585461,133151.010945543,88851.6646152831,Natural_Regeneration,2-3 kHz,Medium
230,99903.8097364493,141715.018733435,99251.2976331803,Plantation,2-3 kHz,Medium
240,91060.9345269855,149384.248022024,86745.4389579697,Plantation,2-3 kHz,Medium
250,68560.1849165934,136747.19072461,62386.1274573115,Plantation,2-3 kHz,Medium
260,85192.6559975726,142454.038241881,73709.0831484679,Plantation,2-3 kHz,Medium
270,109046.75151316,213874.718257477,97873.8816885162,Plantation,2-3 kHz,Medium
280,79767.48913106,169342.458895605,70003.8544171634,Plantation,2-3 kHz,Medium
290,156699.533509127,140669.920485393,188587.381696504,Reference_Forest,2-3 kHz,Medium
300,380613.132445106,378001.042088665,579979.177536184,Reference_Forest,2-3 kHz,Medium
310,167378.965729909,155105.024541056,414072.744844874,Reference_Forest,2-3 kHz,Medium
320,138868.238483258,297536.308509746,362626.932048225,Natural_Regeneration,2-3 kHz,Medium
330,161428.656245157,287818.127391123,302176.359739256,Natural_Regeneration,2-3 kHz,Medium
340,119190.808765247,194256.979854384,295884.792363336,Natural_Regeneration,2-3 kHz,Medium
350,122910.482560196,138577.400724394,275829.3400064,Natural_Regeneration,2-3 kHz,Medium
360,154759.818456842,172738.775831592,285981.743760551,Natural_Regeneration,2-3 kHz,Medium
370,125216.37024343,157664.219283697,227289.8476841,Natural_Regeneration,2-3 kHz,Medium
380,118374.002634637,215728.386242979,235800.646006537,Natural_Regeneration,2-3 kHz,Medium
390,117203.698153364,277513.490911714,198942.831166586,Natural_Regeneration,2-3 kHz,Medium
400,107238.029532143,252843.546394226,195870.756089141,Natural_Regeneration,2-3 kHz,Medium
410,110331.747081645,244627.950560128,195659.842209462,Natural_Regeneration,2-3 kHz,Medium
420,143393.426962522,241555.094624582,238800.948031456,Natural_Regeneration,2-3 kHz,Medium
430,163208.076282491,202341.87900286,259489.611950216,Natural_Regeneration,2-3 kHz,Medium
440,149937.925422105,170756.459647728,255091.986626027,Natural_Regeneration,2-3 kHz,Medium
450,113171.12273045,284518.566614144,184210.302350661,Natural_Regeneration,2-3 kHz,Medium
460,144220.293932929,188384.541242522,170375.332387166,Natural_Regeneration,2-3 kHz,Medium
470,108864.779780123,293020.60660975,133549.743595045,Natural_Regeneration,2-3 kHz,Medium
480,96225.468449857,337094.803206601,165656.358124145,Natural_Regeneration,2-3 kHz,Medium
490,104014.633329671,234817.561028581,192920.051632271,Natural_Regeneration,2-3 kHz,Medium
500,123104.338005696,218666.288637625,182188.600469963,Natural_Regeneration,2-3 kHz,Medium
510,122590.737110316,201170.962759144,222590.310330651,Natural_Regeneration,2-3 kHz,Medium
520,90782.0662893483,211834.777254973,204727.968432696,Natural_Regeneration,2-3 kHz,Medium
530,93072.8926062794,244531.297471169,164095.369172475,Natural_Regeneration,2-3 kHz,Medium
540,56523.7988524326,220908.855363868,142636.509712195,Natural_Regeneration,2-3 kHz,Medium
550,58907.1170446883,208828.868268153,154303.121182051,Natural_Regeneration,2-3 kHz,Medium
560,37300.9501873955,250260.553762942,130321.08830186,Natural_Regeneration,2-3 kHz,Medium
