nearest_10,distance_nat,distance_ref,distance_plant,closest_type,freq_category,slope_cat
250,58139.5322308566,51843.9769380512,36143.001019858,Plantation,6-7 kHz,Low
260,59482.5789044563,41317.4516715399,22606.1191726457,Plantation,6-7 kHz,Low
270,63252.3781945087,35799.5473821108,28854.0172440477,Plantation,6-7 kHz,Low
280,51835.4887605551,25685.6029513871,21751.151409654,Plantation,6-7 kHz,Low
290,47413.9762497476,31483.7637955425,19980.0489945745,Plantation,6-7 kHz,Low
300,62593.8181553563,41304.0648757108,22867.2888513955,Plantation,6-7 kHz,Low
310,124409.993031505,187156.800537969,83260.3306293252,Plantation,6-7 kHz,Low
320,222448.535271132,462309.787613147,129641.032552578,Plantation,6-7 kHz,Low
330,172371.929635342,356930.766684294,106568.555575195,Plantation,6-7 kHz,Low
340,129455.740711233,312092.228512439,93950.4860640788,Plantation,6-7 kHz,Low
350,114439.096102612,286848.316131352,86607.190142541,Plantation,6-7 kHz,Low
360,112570.23535302,246498.188175076,51028.9803603711,Plantation,6-7 kHz,Low
370,171159.107105839,263494.39245838,83690.4449989099,Plantation,6-7 kHz,Low
380,139022.984428216,245370.518856458,59396.111295317,Plantation,6-7 kHz,Low
390,138460.379374012,258271.573310261,47098.4515065374,Plantation,6-7 kHz,Low
400,196443.686211253,275027.658803469,77391.3169318423,Plantation,6-7 kHz,Low
410,157020.705712003,271108.727844303,79687.2289064835,Plantation,6-7 kHz,Low
420,164015.266345221,277861.156735776,73398.6764232658,Plantation,6-7 kHz,Low
430,150494.296773947,228980.279918068,74112.4091799585,Plantation,6-7 kHz,Low
440,174121.64199857,296254.260430377,79228.024256289,Plantation,6-7 kHz,Low
450,173634.921770773,277830.613545824,71448.036341447,Plantation,6-7 kHz,Low
460,181653.312133494,244047.057922029,63037.2279396574,Plantation,6-7 kHz,Low
470,172771.126167097,260876.101184489,51818.4406954556,Plantation,6-7 kHz,Low
480,153096.343565578,305009.797125987,70416.3588289668,Plantation,6-7 kHz,Low
490,162747.881048785,292233.015044424,68546.2413905329,Plantation,6-7 kHz,Low
500,136434.495830341,329234.003406081,66152.1873675949,Plantation,6-7 kHz,Low
510,126641.161789894,311980.742754938,89137.6493988022,Plantation,6-7 kHz,Low
520,156992.460294771,287985.300674308,89140.9278365552,Plantation,6-7 kHz,Low
530,161714.172360847,337795.747327473,81014.0276388667,Plantation,6-7 kHz,Low
540,163765.91522607,311864.842273748,58704.2043287578,Plantation,6-7 kHz,Low
550,136816.48738648,224000.116699311,60424.7685751155,Plantation,6-7 kHz,Low
560,92579.2641067245,262161.458025081,60758.6050986562,Plantation,6-7 kHz,Low
570,107757.395607345,336997.699675782,65138.5465247738,Plantation,6-7 kHz,Low
580,96037.8751459083,356740.914462304,48917.0688483868,Plantation,6-7 kHz,Low
590,91507.442718983,287170.899563806,55526.95934763,Plantation,6-7 kHz,Low
600,121649.865303387,259943.46269619,58998.1795334708,Plantation,6-7 kHz,Low
610,109415.338565468,267189.98511088,58429.3430340599,Plantation,6-7 kHz,Low
620,94174.6494718689,261131.501620468,38296.0143066381,Plantation,6-7 kHz,Low
630,75918.0958788279,207867.148464049,47380.81943544,Plantation,6-7 kHz,Low
640,61244.6402227533,230189.528530472,39855.5680094708,Plantation,6-7 kHz,Low
650,92618.7229718509,151233.175630543,56171.8402456477,Plantation,6-7 kHz,Low
660,104794.819253787,247779.094534514,35237.0257036417,Plantation,6-7 kHz,Low
670,87393.5481298983,190911.958922732,66196.5271156891,Plantation,6-7 kHz,Low
680,74800.1743167713,161779.05030626,54361.8050625628,Plantation,6-7 kHz,Low
690,79924.6952124814,126795.056820479,49800.1069167491,Plantation,6-7 kHz,Low
700,115118.585981334,161252.420796545,67710.9827375864,Plantation,6-7 kHz,Low
710,36499.1321333511,136255.755121561,58902.5969169003,Natural_Regeneration,6-7 kHz,Low
720,92251.2007988965,128568.564493092,51914.5913555355,Plantation,6-7 kHz,Low
730,58479.826703611,119417.425598192,45106.2455022782,Plantation,6-7 kHz,Low
740,46522.1914061451,118658.005070997,45558.3949209153,Plantation,6-7 kHz,Low
750,49053.8504910532,117394.124355716,46266.6728390169,Plantation,6-7 kHz,Low
760,37970.9664004303,110968.573150126,57538.3901709029,Natural_Regeneration,6-7 kHz,Low
770,57147.5528574869,67508.9539946346,40768.0584398951,Plantation,6-7 kHz,Low
780,27900.4195033173,103471.984528201,42408.0032393429,Natural_Regeneration,6-7 kHz,Low
790,46110.2923211481,38661.0649665914,97184.9479894297,Reference_Forest,6-7 kHz,Low
800,50656.6652695147,45317.4502309252,71798.8232766913,Reference_Forest,6-7 kHz,Low
810,32454.922859904,75138.8041147132,52320.3744795564,Natural_Regeneration,6-7 kHz,Low
820,65863.1763546179,113286.138631368,34923.9007096631,Plantation,6-7 kHz,Low
830,47628.0612702252,74814.588521432,92268.7286301931,Natural_Regeneration,6-7 kHz,Low
840,55844.2785696957,66223.9476418205,69350.8175825895,Natural_Regeneration,6-7 kHz,Low
850,42708.9765885288,82968.2283608921,107478.530689223,Natural_Regeneration,6-7 kHz,Low
860,43673.8175290831,57587.2305596031,106489.267458246,Natural_Regeneration,6-7 kHz,Low
870,64528.1262386881,60391.0211963429,130834.941463561,Reference_Forest,6-7 kHz,Low
880,47944.3702040895,75790.5145681256,108194.640127495,Natural_Regeneration,6-7 kHz,Low
890,61308.8526870375,128115.805971544,75497.371827291,Natural_Regeneration,6-7 kHz,Low
900,69967.8353507171,93494.886148422,83416.0216260934,Natural_Regeneration,6-7 kHz,Low
910,46613.4373352661,45037.1161246452,110376.17603943,Reference_Forest,6-7 kHz,Low
920,39386.2543482487,58861.9295029055,108675.773655995,Natural_Regeneration,6-7 kHz,Low
930,62003.0262400384,71546.5664865885,87298.082599151,Natural_Regeneration,6-7 kHz,Low
940,62579.0051949017,116257.447345424,69524.8658393352,Natural_Regeneration,6-7 kHz,Low
950,58413.203467365,123130.929424664,54257.1925170236,Plantation,6-7 kHz,Low
960,54911.5279897708,97515.8137249423,43637.8281272203,Plantation,6-7 kHz,Low
970,25926.6749527153,82603.7456124545,75299.8478822919,Natural_Regeneration,6-7 kHz,Low
980,38429.3961263241,93326.418411132,46065.2881674705,Natural_Regeneration,6-7 kHz,Low
990,46615.4342509043,78020.4780459995,42919.9379392257,Plantation,6-7 kHz,Low
1000,54311.5231981167,58793.2644111433,42263.395278107,Plantation,6-7 kHz,Low
1010,44983.8137316962,56780.0395689732,47974.7314319063,Natural_Regeneration,6-7 kHz,Low
1020,92898.1101843347,75954.5565249714,51323.7388356091,Plantation,6-7 kHz,Low
1030,122432.328756429,156595.66599431,46992.906460645,Plantation,6-7 kHz,Low
1040,90818.7647020661,154514.606322863,38186.1011202442,Plantation,6-7 kHz,Low
1050,99151.9579747827,152729.432732033,38575.8945284934,Plantation,6-7 kHz,Low
1060,100296.969325702,122462.72306204,19442.4410480337,Plantation,6-7 kHz,Low
1070,144652.064947894,122647.748461629,29890.1742270441,Plantation,6-7 kHz,Low
1080,198500.134456881,137879.498841816,29609.4627367062,Plantation,6-7 kHz,Low
1090,30819.5922430903,185096.009452838,15038.4504241899,Plantation,6-7 kHz,Low
1100,30273.108985565,40839.9166779615,36170.4952144302,Natural_Regeneration,6-7 kHz,Low
1110,35174.0403275216,58454.6497492168,69039.2484678349,Natural_Regeneration,6-7 kHz,Low
1120,50494.8907303571,80124.9046007348,77654.2283516835,Natural_Regeneration,6-7 kHz,Low
1130,75373.4991013339,93692.4741103746,79409.7492871309,Natural_Regeneration,6-7 kHz,Low
1140,95770.868838303,92621.1196920507,87699.1816724593,Plantation,6-7 kHz,Low
1150,61855.8668402572,67959.6009567033,55594.0065221338,Plantation,6-7 kHz,Low
1160,65460.1216326229,84299.6790977511,60663.5372185215,Plantation,6-7 kHz,Low
1170,90041.8867706409,109534.268784376,74360.1923075115,Plantation,6-7 kHz,Low
1180,82677.7831834729,81673.7169088299,68079.5638123875,Plantation,6-7 kHz,Low
1190,84874.8148411323,86813.1931245469,82347.1395452691,Plantation,6-7 kHz,Low
1200,82727.5097054604,80140.0264176222,73760.0327193183,Plantation,6-7 kHz,Low
1210,77995.8302934812,75432.5171158503,86906.986462456,Reference_Forest,6-7 kHz,Low
1220,63752.8361885484,74636.0916995251,67740.5993221098,Natural_Regeneration,6-7 kHz,Low
1230,44233.8723476626,65811.187668181,60898.5345825669,Natural_Regeneration,6-7 kHz,Low
1240,49552.8989771086,37120.9587226105,45093.9876495916,Reference_Forest,6-7 kHz,Low
1250,53793.5729135986,58596.204784609,54699.1535505347,Natural_Regeneration,6-7 kHz,Low
1260,50974.6336003423,50436.7783538584,35227.4158103784,Plantation,6-7 kHz,Low
1270,76937.939249355,77677.4639048711,56411.7594680195,Plantation,6-7 kHz,Low
1280,63631.4722799967,66875.6162165809,52826.6798143739,Plantation,6-7 kHz,Low
1290,58201.4281540464,61271.0273441736,33247.1935102257,Plantation,6-7 kHz,Low
1300,49268.8083525287,69592.389748753,42168.0119163966,Plantation,6-7 kHz,Low
1310,61792.1617695645,68845.0810390978,42681.7268805437,Plantation,6-7 kHz,Low
1320,56843.6073478192,68143.2511644809,35406.58855819,Plantation,6-7 kHz,Low
1330,42382.658955833,63469.4898505267,25207.5210197457,Plantation,6-7 kHz,Low
1340,33936.2360784406,37491.2622152758,24534.4896000092,Plantation,6-7 kHz,Low
1350,34759.1483161687,41593.6583099355,29284.2066435532,Plantation,6-7 kHz,Low
1360,56727.3791108222,49098.8081637011,40111.4289602501,Plantation,6-7 kHz,Low
1370,47206.8566454213,36356.3333415651,27529.9776882757,Plantation,6-7 kHz,Low
1380,58447.2993064358,51068.8382778652,29024.5313170943,Plantation,6-7 kHz,Low
1390,52990.0923401366,56199.606599047,32223.3503466563,Plantation,6-7 kHz,Low
1400,57773.7948866702,55824.5166336294,27292.7258711102,Plantation,6-7 kHz,Low
1410,64873.3709767569,40715.5700923991,23485.6221385526,Plantation,6-7 kHz,Low
1420,69637.7717388321,48817.6265173773,29423.3080495097,Plantation,6-7 kHz,Low
1430,85562.6576737207,63053.0078353084,39337.7292866869,Plantation,6-7 kHz,Low
1440,75335.8764000355,46096.2793793305,27197.8828879282,Plantation,6-7 kHz,Low
0,173480.96085903,319137.837827435,65994.9630512607,Plantation,7-8 kHz,Low
10,194368.815601791,329232.637882875,80594.5839469467,Plantation,7-8 kHz,Low
20,194349.263835381,356314.756104539,81711.4069982006,Plantation,7-8 kHz,Low
30,179794.068820682,336037.297504343,76984.0591219281,Plantation,7-8 kHz,Low
40,226386.399343715,369507.546854463,107807.337106731,Plantation,7-8 kHz,Low
50,231459.146672445,363595.361967041,138986.330651437,Plantation,7-8 kHz,Low
60,224943.71278339,343050.285006056,106184.568425854,Plantation,7-8 kHz,Low
70,232166.481367234,350127.284279926,104802.494859683,Plantation,7-8 kHz,Low
80,239160.101984996,346790.780857092,96697.2645112965,Plantation,7-8 kHz,Low
90,208572.280962297,314024.950989494,90187.1468567176,Plantation,7-8 kHz,Low
100,196914.965498521,323418.136558392,68180.6207680662,Plantation,7-8 kHz,Low
110,206884.585184537,372647.211475589,88565.7143625685,Plantation,7-8 kHz,Low
120,189676.034019227,367934.26865389,94905.1325245117,Plantation,7-8 kHz,Low
130,243484.849147068,372036.279401789,100173.216503717,Plantation,7-8 kHz,Low
140,216633.950688281,378407.190227016,93817.6739637846,Plantation,7-8 kHz,Low
150,211066.20096928,358737.530740367,93641.5263506856,Plantation,7-8 kHz,Low
160,180411.222377484,317085.004820336,93758.706246991,Plantation,7-8 kHz,Low
170,156072.28057216,308298.168450608,79155.2420269822,Plantation,7-8 kHz,Low
180,151658.237639286,300763.499041926,100581.381803973,Plantation,7-8 kHz,Low
190,151019.874671081,318791.338895352,109801.279552795,Plantation,7-8 kHz,Low
200,175571.657767769,349925.93524585,112447.923911245,Plantation,7-8 kHz,Low
210,150096.373550098,325907.391404112,101529.65282715,Plantation,7-8 kHz,Low
220,121668.439606504,338110.135909633,97732.7175966808,Plantation,7-8 kHz,Low
230,141981.369301544,332258.547044225,92233.1474231666,Plantation,7-8 kHz,Low
240,109860.707737613,311146.733714863,77609.7978479826,Plantation,7-8 kHz,Low
250,104952.149174466,307389.996751728,94808.3227827742,Plantation,7-8 kHz,Low
260,97193.1396477415,332377.001679748,76050.3408860374,Plantation,7-8 kHz,Low
270,93686.4983482402,334143.751060848,71984.4747255118,Plantation,7-8 kHz,Low
280,110464.716115828,331671.296317014,71939.4951797349,Plantation,7-8 kHz,Low
290,105089.696364977,257038.94132552,42023.8443048745,Plantation,7-8 kHz,Low
300,90610.7300941586,188450.198146346,35351.7320350004,Plantation,7-8 kHz,Low
310,132716.615798087,269053.436499195,79802.2999902474,Plantation,7-8 kHz,Low
320,258357.107812857,513117.05691293,131457.760057381,Plantation,7-8 kHz,Low
330,109945.1239048,248605.905591248,69641.6766954182,Plantation,7-8 kHz,Low
340,87070.3117237931,245876.050799103,92634.6171681193,Natural_Regeneration,7-8 kHz,Low
350,79305.7485512553,215271.017483246,91791.2990546549,Natural_Regeneration,7-8 kHz,Low
360,91181.0008934284,216464.822211332,73426.8712272942,Plantation,7-8 kHz,Low
370,188785.016759391,253825.967658749,91804.806919469,Plantation,7-8 kHz,Low
380,118386.932102198,200309.756974053,91397.5959728379,Plantation,7-8 kHz,Low
390,98396.031397104,192082.998412945,80521.4145117943,Plantation,7-8 kHz,Low
400,192482.262880577,234662.061396234,112075.750556632,Plantation,7-8 kHz,Low
410,154013.262127786,238667.207780075,117080.589425223,Plantation,7-8 kHz,Low
420,121889.444896472,216953.815926502,108809.748398088,Plantation,7-8 kHz,Low
430,113173.18002424,159073.426350913,90766.7676673592,Plantation,7-8 kHz,Low
440,109562.718279487,203354.984021106,86734.9021552384,Plantation,7-8 kHz,Low
450,124201.43684246,184609.096194026,66860.2429051469,Plantation,7-8 kHz,Low
460,152807.187038333,185280.220610451,60431.7806889494,Plantation,7-8 kHz,Low
470,89751.9010216994,157908.70748198,70054.27410135,Plantation,7-8 kHz,Low
480,110627.513039435,181425.007075297,86175.5369950206,Plantation,7-8 kHz,Low
490,154045.095619446,187610.124363055,77500.3593796793,Plantation,7-8 kHz,Low
500,93679.3810639561,201188.553214587,66970.0055184725,Plantation,7-8 kHz,Low
510,100127.485287415,174151.829586448,100356.497830713,Natural_Regeneration,7-8 kHz,Low
520,139119.910312944,150984.139992052,79915.9661315307,Plantation,7-8 kHz,Low
530,152185.09519962,201375.494350015,73437.8880579692,Plantation,7-8 kHz,Low
540,157921.650932873,164887.143243382,59845.9315568391,Plantation,7-8 kHz,Low
550,127061.574925347,87319.5235960689,52738.6864240595,Plantation,7-8 kHz,Low
560,94186.9688185667,135920.21495392,61124.6274203121,Plantation,7-8 kHz,Low
570,102169.514145011,199329.589615819,59262.0168869934,Plantation,7-8 kHz,Low
580,87437.2758751447,220763.42623074,45755.5477445645,Plantation,7-8 kHz,Low
590,93909.2501911172,165386.766609093,49730.4567802934,Plantation,7-8 kHz,Low
600,144385.544877586,161857.203626169,50848.8603598245,Plantation,7-8 kHz,Low
610,121272.578995241,169573.737991278,51952.9620581724,Plantation,7-8 kHz,Low
620,119938.58069141,174386.842877907,47067.5054218497,Plantation,7-8 kHz,Low
630,116246.035027609,108011.265597255,37890.2723977946,Plantation,7-8 kHz,Low
640,109994.463609473,130320.613033809,47597.9910378607,Plantation,7-8 kHz,Low
650,109170.586314517,111728.312216447,50759.7410639135,Plantation,7-8 kHz,Low
660,134440.728095894,148666.908383804,40884.8250302875,Plantation,7-8 kHz,Low
670,106553.23440366,99922.7205680344,61965.5865688526,Plantation,7-8 kHz,Low
680,98325.8704842467,114983.323062479,40714.7220015027,Plantation,7-8 kHz,Low
690,110630.343793845,86825.6329394072,42615.0771587673,Plantation,7-8 kHz,Low
700,123691.426425342,106476.946438649,63876.7452360984,Plantation,7-8 kHz,Low
710,50896.2213956274,102438.049217334,62203.6031013083,Natural_Regeneration,7-8 kHz,Low
720,129763.481236425,139292.846219799,56195.8190587222,Plantation,7-8 kHz,Low
730,106459.091780377,134465.786656997,57530.8124363816,Plantation,7-8 kHz,Low
740,84644.0585281443,106689.502470434,39343.2925664632,Plantation,7-8 kHz,Low
750,77109.2166113326,121716.563811916,62547.6623541744,Plantation,7-8 kHz,Low
760,58678.4146209852,96644.2667323727,53479.6527971543,Plantation,7-8 kHz,Low
770,42041.3252716872,52804.5280669709,58292.0658391422,Natural_Regeneration,7-8 kHz,Low
780,36231.3066327162,99685.5813255443,38374.3820603965,Natural_Regeneration,7-8 kHz,Low
790,33658.9368454467,79201.2114504383,88975.5447716666,Natural_Regeneration,7-8 kHz,Low
800,57011.3101095836,52188.4841672836,52921.5911908464,Reference_Forest,7-8 kHz,Low
810,86447.3223155022,79229.4107978547,39985.4455256305,Plantation,7-8 kHz,Low
820,107387.169428993,125328.139048382,46652.8524367913,Plantation,7-8 kHz,Low
830,71896.9346585081,82607.6974079182,74029.981172914,Natural_Regeneration,7-8 kHz,Low
840,72384.6551785855,75416.6100769219,61134.1650861229,Plantation,7-8 kHz,Low
850,53534.9818911895,84433.3199884471,78424.8160731845,Natural_Regeneration,7-8 kHz,Low
860,53770.4100331087,44190.9290500517,95546.7569039241,Reference_Forest,7-8 kHz,Low
870,56521.2410094471,61077.8522099848,122057.115707208,Natural_Regeneration,7-8 kHz,Low
880,33098.5872427021,74022.5428420545,92668.0961911884,Natural_Regeneration,7-8 kHz,Low
890,78388.4850847368,129366.725598881,72642.2407278852,Plantation,7-8 kHz,Low
900,60700.0711618599,74743.6777694275,88940.4352975575,Natural_Regeneration,7-8 kHz,Low
910,34358.2242663955,36815.2101979497,112834.848778621,Natural_Regeneration,7-8 kHz,Low
920,64197.8076318274,56700.6870649283,94354.9102144048,Reference_Forest,7-8 kHz,Low
930,47985.2433449167,86969.1767837789,97197.0885413586,Natural_Regeneration,7-8 kHz,Low
940,51104.3893739044,97086.6279114182,83091.9435944896,Natural_Regeneration,7-8 kHz,Low
950,69968.9335799927,96051.4160298545,64426.9385715378,Plantation,7-8 kHz,Low
960,64641.7280165144,70809.6506981978,78444.9377149784,Natural_Regeneration,7-8 kHz,Low
970,48154.1180521544,64485.5775562734,96856.0028674273,Natural_Regeneration,7-8 kHz,Low
980,70648.6454255366,79256.3451082319,86198.1507826925,Natural_Regeneration,7-8 kHz,Low
990,46092.1514977882,69462.2373748385,79424.010701047,Natural_Regeneration,7-8 kHz,Low
1000,48044.5252879769,63704.4416122983,66119.3786016767,Natural_Regeneration,7-8 kHz,Low
1010,32775.0647839843,58988.2711432658,93746.4043323102,Natural_Regeneration,7-8 kHz,Low
1020,60098.2787242487,55628.3918965562,99364.3453453915,Reference_Forest,7-8 kHz,Low
1030,100811.003122246,127709.667989509,83241.6661045316,Plantation,7-8 kHz,Low
