nearest_10,distance_nat,distance_past,distance_plant,closest_type,freq_category,dist_road_cat
300,110348.150145057,66955.8684708917,75306.0556369709,Pasture,6-7 kHz,Medium
310,149039.589269738,155159.59509093,153968.234191931,Natural_Regeneration,6-7 kHz,Medium
320,248194.814953965,540026.431562459,480270.194330051,Natural_Regeneration,6-7 kHz,Medium
330,86450.9624820841,389927.6407082,370853.816840227,Natural_Regeneration,6-7 kHz,Medium
340,96270.1108668509,334570.308965495,301302.569112079,Natural_Regeneration,6-7 kHz,Medium
350,74500.6910460511,294036.906216764,284129.378310912,Natural_Regeneration,6-7 kHz,Medium
360,77407.0295282708,233358.913918468,228594.47457051,Natural_Regeneration,6-7 kHz,Medium
370,100744.803411324,168788.44274139,130834.119131035,Natural_Regeneration,6-7 kHz,Medium
380,81808.3717765078,174352.335645359,150681.689470197,Natural_Regeneration,6-7 kHz,Medium
390,58267.7560214355,179658.778188376,172985.018868474,Natural_Regeneration,6-7 kHz,Medium
400,86544.422097813,226357.882935773,211129.817437672,Natural_Regeneration,6-7 kHz,Medium
410,103613.882855324,213119.073574161,173042.731044315,Natural_Regeneration,6-7 kHz,Medium
420,66801.0009890588,217111.58509373,175582.018238548,Natural_Regeneration,6-7 kHz,Medium
430,93353.1984169579,151606.848127571,108609.458630381,Natural_Regeneration,6-7 kHz,Medium
440,70891.5280902559,214794.374529454,167417.886234896,Natural_Regeneration,6-7 kHz,Medium
450,103399.844655294,217309.219319094,185236.715477204,Natural_Regeneration,6-7 kHz,Medium
460,129366.613676931,145762.101878993,147124.617824205,Natural_Regeneration,6-7 kHz,Medium
470,73538.5471430835,177049.374375212,212789.867374002,Natural_Regeneration,6-7 kHz,Medium
480,77573.6364367264,241533.786470996,258734.742687382,Natural_Regeneration,6-7 kHz,Medium
490,104133.552722082,212222.33604705,239850.105848246,Natural_Regeneration,6-7 kHz,Medium
500,108572.15571072,270402.924512767,275024.341309025,Natural_Regeneration,6-7 kHz,Medium
510,73327.7750663199,236742.007324289,188628.282052328,Natural_Regeneration,6-7 kHz,Medium
520,62086.558477017,190012.4067323,171009.836560683,Natural_Regeneration,6-7 kHz,Medium
530,77579.2851271562,193976.446686545,173941.595256299,Natural_Regeneration,6-7 kHz,Medium
540,70552.2243718079,229245.623120928,214813.771138322,Natural_Regeneration,6-7 kHz,Medium
550,49463.8906035099,194939.078228016,195754.075968756,Natural_Regeneration,6-7 kHz,Medium
560,98971.0211625834,213217.488620804,228085.904863868,Natural_Regeneration,6-7 kHz,Medium
570,80996.5617271229,243746.19650106,225366.448853775,Natural_Regeneration,6-7 kHz,Medium
580,106727.238943462,252960.081706521,240211.488123548,Natural_Regeneration,6-7 kHz,Medium
590,120049.234009966,248600.730305499,229156.173990166,Natural_Regeneration,6-7 kHz,Medium
600,109463.61583809,193753.018694187,182449.812318968,Natural_Regeneration,6-7 kHz,Medium
610,157563.936896129,256265.305955862,208337.060432332,Natural_Regeneration,6-7 kHz,Medium
620,181949.725744016,201968.909718011,210998.733129498,Natural_Regeneration,6-7 kHz,Medium
630,185524.063710478,156475.471864397,219131.028615037,Pasture,6-7 kHz,Medium
640,153009.917414559,198790.435767699,248456.423752371,Natural_Regeneration,6-7 kHz,Medium
650,111532.139635881,154410.939606418,199971.520484833,Natural_Regeneration,6-7 kHz,Medium
660,133077.98570054,203095.665328423,197240.244461162,Natural_Regeneration,6-7 kHz,Medium
670,162265.373748883,173212.372744869,213571.023391862,Natural_Regeneration,6-7 kHz,Medium
680,107575.004218556,123142.624699463,146250.992343686,Natural_Regeneration,6-7 kHz,Medium
690,87390.8849200047,107336.967584063,136471.223483398,Natural_Regeneration,6-7 kHz,Medium
700,105932.78426143,136542.09343966,184747.879923017,Natural_Regeneration,6-7 kHz,Medium
710,133174.224106199,179565.258901912,189596.973196778,Natural_Regeneration,6-7 kHz,Medium
720,58641.0034245211,175903.779970256,139527.716066893,Natural_Regeneration,6-7 kHz,Medium
730,91254.8661454714,165777.367239759,125162.968576213,Natural_Regeneration,6-7 kHz,Medium
740,110023.504736288,170732.667743267,156531.737765986,Natural_Regeneration,6-7 kHz,Medium
750,109089.927824104,206362.86693307,212788.09783938,Natural_Regeneration,6-7 kHz,Medium
760,104411.549024415,149151.940242172,204633.825142557,Natural_Regeneration,6-7 kHz,Medium
770,79214.7661441586,166249.13410223,177232.051366163,Natural_Regeneration,6-7 kHz,Medium
780,70158.975032773,139032.383940161,146637.932094533,Natural_Regeneration,6-7 kHz,Medium
790,49154.0950060435,82970.0115938284,143904.310564162,Natural_Regeneration,6-7 kHz,Medium
800,43862.8181569861,112438.58726737,153960.309489631,Natural_Regeneration,6-7 kHz,Medium
810,71516.9492117219,120396.451486558,172499.723550505,Natural_Regeneration,6-7 kHz,Medium
820,61193.5309929675,132720.667538061,188575.507180962,Natural_Regeneration,6-7 kHz,Medium
830,76106.0645675305,127925.242473987,210651.677627347,Natural_Regeneration,6-7 kHz,Medium
840,90352.4319890858,126445.162478168,188035.136501677,Natural_Regeneration,6-7 kHz,Medium
850,114934.343908095,77479.8610573461,175373.142264073,Pasture,6-7 kHz,Medium
860,88366.0948630752,95560.7897108269,167021.913824023,Natural_Regeneration,6-7 kHz,Medium
870,87895.2838706175,103723.172294046,199061.889525339,Natural_Regeneration,6-7 kHz,Medium
880,110002.041522882,110400.530675283,208944.508591691,Natural_Regeneration,6-7 kHz,Medium
890,100190.391521369,132661.079175328,144691.621812279,Natural_Regeneration,6-7 kHz,Medium
900,71118.4650257026,97187.5630791464,122325.216983372,Natural_Regeneration,6-7 kHz,Medium
910,86037.3951814068,56457.3797605116,102574.748997769,Pasture,6-7 kHz,Medium
920,91824.0290931426,57603.1466259959,132205.867161483,Pasture,6-7 kHz,Medium
930,75205.7683769726,97319.533236915,131171.715152825,Natural_Regeneration,6-7 kHz,Medium
940,74394.3717676723,123582.201920972,169021.835422904,Natural_Regeneration,6-7 kHz,Medium
950,72895.5800853173,101662.679986629,139156.412643164,Natural_Regeneration,6-7 kHz,Medium
960,88654.7722274115,92674.1898306408,145609.383726381,Natural_Regeneration,6-7 kHz,Medium
970,111265.734408936,60938.8499288707,125342.51104158,Pasture,6-7 kHz,Medium
980,117671.50432108,96692.0070078253,162251.794495662,Pasture,6-7 kHz,Medium
990,133401.972493091,68361.0199706102,89879.3621113651,Pasture,6-7 kHz,Medium
1000,134822.430802681,64488.659922423,80321.0378276478,Pasture,6-7 kHz,Medium
1010,94245.5695029173,45893.4694488,73232.7339102864,Pasture,6-7 kHz,Medium
1020,69177.2615302663,72760.3087585006,108139.698101374,Natural_Regeneration,6-7 kHz,Medium
1030,75643.1327329661,144233.947320514,150512.623000965,Natural_Regeneration,6-7 kHz,Medium
1040,88407.7006779833,152046.198226397,137062.652459345,Natural_Regeneration,6-7 kHz,Medium
1050,71789.4419369652,162796.586779993,108367.586611243,Natural_Regeneration,6-7 kHz,Medium
1060,50338.827675451,125419.658314239,90138.9793761135,Natural_Regeneration,6-7 kHz,Medium
1070,115054.772723928,152553.711127319,138456.505291078,Natural_Regeneration,6-7 kHz,Medium
1080,152821.898479854,192655.593378805,164155.212625935,Natural_Regeneration,6-7 kHz,Medium
1090,204435.179707798,226140.459121617,208813.340347261,Natural_Regeneration,6-7 kHz,Medium
1100,27009.5311672905,35197.9550929586,80590.1120384844,Natural_Regeneration,6-7 kHz,Medium
1110,32615.7315516688,62560.2779500985,35130.0667215683,Natural_Regeneration,6-7 kHz,Medium
1120,34229.927205298,68305.3705804129,23784.612505341,Plantation,6-7 kHz,Medium
1130,33918.4582974852,63766.9060154474,23113.0840772299,Plantation,6-7 kHz,Medium
1140,32329.936679904,55273.6722707049,35363.5268354503,Natural_Regeneration,6-7 kHz,Medium
1150,17867.3736220486,33410.7150107982,45418.0152832568,Natural_Regeneration,6-7 kHz,Medium
1160,24781.9210989748,29091.324552248,45429.5739161874,Natural_Regeneration,6-7 kHz,Medium
1170,30945.8102091687,32230.2263291171,39944.9580664977,Natural_Regeneration,6-7 kHz,Medium
1180,25664.4144969276,32559.3340584453,41074.0624951668,Natural_Regeneration,6-7 kHz,Medium
1190,20898.0023556291,21110.5171129909,31973.130510279,Natural_Regeneration,6-7 kHz,Medium
1200,34043.5847707306,34711.6035644342,41425.8779509694,Natural_Regeneration,6-7 kHz,Medium
1210,25260.1280524383,38837.7753707684,35060.4515198237,Natural_Regeneration,6-7 kHz,Medium
1220,23493.459588394,49484.0112970753,48294.7466359092,Natural_Regeneration,6-7 kHz,Medium
1230,17014.1094951931,55860.5447289848,40615.3939651817,Natural_Regeneration,6-7 kHz,Medium
1240,15551.6785677183,36223.1394021656,42893.8943627434,Natural_Regeneration,6-7 kHz,Medium
1250,33167.3695464423,49806.0958207535,58938.8355457851,Natural_Regeneration,6-7 kHz,Medium
1260,32371.4505646023,37219.4255405203,52968.185839136,Natural_Regeneration,6-7 kHz,Medium
1270,31782.0124800987,57280.273806994,43475.9187222296,Natural_Regeneration,6-7 kHz,Medium
1280,30195.5981061585,53500.263477402,44815.0880733846,Natural_Regeneration,6-7 kHz,Medium
1290,48276.4017669725,60752.1188288518,58906.6424714369,Natural_Regeneration,6-7 kHz,Medium
1300,61557.2179544288,65181.7812894443,67729.1861477152,Natural_Regeneration,6-7 kHz,Medium
1310,45328.4063819299,58700.163558605,61136.0067939372,Natural_Regeneration,6-7 kHz,Medium
1320,55350.5174871743,63454.2761230212,71906.6349431985,Natural_Regeneration,6-7 kHz,Medium
1330,49529.6435562665,58085.2281622527,75102.6495113517,Natural_Regeneration,6-7 kHz,Medium
1340,55968.2684989608,34518.0857128412,64793.376818466,Pasture,6-7 kHz,Medium
1350,55294.415335536,44476.507613505,59026.8240550226,Pasture,6-7 kHz,Medium
1360,44814.7774335082,51491.8635541878,49424.3543771858,Natural_Regeneration,6-7 kHz,Medium
1370,44008.9817421706,31084.3201194929,56970.5105738104,Pasture,6-7 kHz,Medium
1380,39631.5060671412,33301.2177278573,51059.3899441634,Pasture,6-7 kHz,Medium
1390,56960.3690752048,57004.2968426414,48696.5000843583,Plantation,6-7 kHz,Medium
1400,64690.2264997804,59660.2573743533,50765.9617668944,Plantation,6-7 kHz,Medium
1410,47353.8725789917,44014.6166684665,31633.6087002073,Plantation,6-7 kHz,Medium
1420,46712.1725115086,43668.8425510481,37571.4082884079,Plantation,6-7 kHz,Medium
1430,45843.6815722715,47738.9302955055,33850.9987607032,Plantation,6-7 kHz,Medium
1440,46939.6835588572,44549.8109464591,47765.1520703276,Pasture,6-7 kHz,Medium
0,264067.913495525,319321.03052487,339778.213449485,Natural_Regeneration,7-8 kHz,Medium
10,274020.369698544,329545.611354192,332901.361520862,Natural_Regeneration,7-8 kHz,Medium
20,282597.348356303,336605.521265773,333000.74703522,Natural_Regeneration,7-8 kHz,Medium
30,277296.877557573,344646.270061838,337983.88998231,Natural_Regeneration,7-8 kHz,Medium
40,306779.497150697,400542.379687081,361456.102061599,Natural_Regeneration,7-8 kHz,Medium
50,249298.561097599,361135.898691247,311609.129836716,Natural_Regeneration,7-8 kHz,Medium
60,212389.388076101,330789.720363259,284140.298261216,Natural_Regeneration,7-8 kHz,Medium
70,259335.009854176,366853.498665752,317467.889217216,Natural_Regeneration,7-8 kHz,Medium
80,238515.802453884,315746.178182317,314282.223420087,Natural_Regeneration,7-8 kHz,Medium
90,241003.944604568,318089.185122513,312986.714254414,Natural_Regeneration,7-8 kHz,Medium
100,259283.304282522,343859.333775195,350113.98867286,Natural_Regeneration,7-8 kHz,Medium
110,296793.571768203,384837.79351456,364254.131070856,Natural_Regeneration,7-8 kHz,Medium
120,342393.067317004,449624.708546724,407137.50606856,Natural_Regeneration,7-8 kHz,Medium
130,314719.480166723,430517.746121916,403128.435180186,Natural_Regeneration,7-8 kHz,Medium
140,291859.1775829,405577.568151013,378066.505971446,Natural_Regeneration,7-8 kHz,Medium
150,273215.826781148,379400.186124569,358010.682430965,Natural_Regeneration,7-8 kHz,Medium
160,272023.384400162,365999.526891127,344915.633841688,Natural_Regeneration,7-8 kHz,Medium
170,273778.643548047,373956.551328173,354339.631160095,Natural_Regeneration,7-8 kHz,Medium
180,256054.593905468,354305.801830889,332181.29642729,Natural_Regeneration,7-8 kHz,Medium
